LHipAngles [w],LHipAngles [i],LHipAngles [j],LHipAngles [k],RFootProgressAngles [w],RFootProgressAngles [i],RFootProgressAngles [j],RFootProgressAngles [k],RNeckAngles [w],RNeckAngles [i],RNeckAngles [j],RNeckAngles [k]
0.9867421570846244,0.11733965708880129,-0.031316554628454965,-0.10765961969312299,0.7612048959603035,-0.6469467198514686,0.006456409543366785,-0.0445574103297913,0.9904438729616656,0.050674215210927694,0.04478086795106946,0.12019872000567002
0.9874194890040667,0.11228598458188703,-0.028990664402115104,-0.10749024038929336,0.7760985509495265,-0.6288513075512099,0.006858379944446186,-0.04658363263761508,0.9904339582669669,0.05223992043313836,0.044695093533098834,0.11964076913341433
0.9881199137880103,0.10675976289073989,-0.026784565673941794,-0.10725658974975054,0.7926448184074356,-0.6076504095521844,0.008014418640253713,-0.04910133110990732,0.9904489608999789,0.05375955329109727,0.04454718617578479,0.11889623411157264
0.9888337472759292,0.10070642029519851,-0.024743423167033006,-0.1070224283482096,0.8101089668494752,-0.583876138669659,0.009568312747314022,-0.05215902523489563,0.9904913362784589,0.055213325347570896,0.044334115046736004,0.11795290460348604
0.9895436497966258,0.09410981904774646,-0.02291345502091038,-0.10687226340345696,0.8275885907121703,-0.5584567460440777,0.01113964863601783,-0.055669520827562255,0.9905624336346467,0.056584740697499664,0.04405363937369035,0.11680543245044671
0.990226819060331,0.08699005514533781,-0.021339734195979912,-0.10690272617625024,0.8441610085705744,-0.5326424338928394,0.012431253404390441,-0.059411220864569625,0.9906622905003103,0.057861857821265475,0.043705109189619555,0.11545603068213418
0.9908583498292081,0.07939854924827909,-0.020062755274624422,-0.10720581514916955,0.8590377188429744,-0.5078364108035838,0.013314328209585322,-0.06308015640056705,0.9907897803261508,0.05903375781575518,0.04328756617410791,0.11391581652312827
0.9914144685798272,0.07140706024804398,-0.0191116971839687,-0.10785697134659163,0.8716818320506747,-0.4853597471836487,0.013852415072779442,-0.06636874327012403,0.9909425544861232,0.06009282371410032,0.042803415637056565,0.11220327025708464
0.9918755532615873,0.06309729730466525,-0.018501058827839416,-0.10890054516445649,0.8818543964359284,-0.4662215101005598,0.014254412849849362,-0.06904446915201898,0.9911171537397121,0.061034019791784494,0.04225607284969562,0.11034518701905002
0.9922276164534751,0.05455126435566491,-0.018229314576746376,-0.11034585988751848,0.8895847494036805,-0.4509756717650148,0.014779401770574963,-0.07100342518349738,0.9913093572895824,0.06185405988009814,0.04165306795968203,0.10837368387210225
0.9924627198222088,0.045844336676107315,-0.018282776723272276,-0.11216856347978574,0.8950888890174511,-0.43971236791892737,0.015639402402591745,-0.07227948083048626,0.991514351766095,0.06255196116432905,0.04100410162740632,0.10632594248858486
0.9925781952815583,0.037044217299812054,-0.018641466507713825,-0.11431862465360018,0.898673127307404,-0.4321676499779082,0.01694180279204871,-0.07301169691397322,0.991727045418438,0.06312902451831369,0.04032222605228709,0.10424160270818002
0.9925755160584411,0.028208906584331925,-0.01928534192668347,-0.11673122160504831,0.9006558370614615,-0.42788271574368447,0.01868506040558888,-0.07339150667868184,0.9919424424567027,0.06358737855240389,0.039623028685139554,0.10216091101630252
0.9924590448764009,0.019388547803562157,-0.020196513309201098,-0.11933662181929891,0.9013205975742407,-0.42634539165177326,0.020790353358301067,-0.0736107914163878,0.9921557323311275,0.06393172883564344,0.03892452728566152,0.10012301446799055
0.992234974102175,0.010625949921085667,-0.021360487832745436,-0.12206791108345397,0.9008960965850574,-0.4270839486680397,0.023141508578518655,-0.07382407824437978,0.9923625117570679,0.06416878711771665,0.03824583388620517,0.0981644956661683
0.9919104764695333,0.0019571180394971008,-0.022763098297060674,-0.12486639946311122,0.8995511259049843,-0.4297168815356779,0.025614807275849416,-0.07412863990758452,0.9925590278588178,0.06430559893399675,0.037606502860378324,0.09631779225205972
0.9914930475254614,-0.006589355083966063,-0.02438720699320446,-0.12768469463221097,0.897397552939645,-0.4339691734856998,0.028094875905352867,-0.07455914692335583,0.9927420049337597,0.06435254276295675,0.03702539877178154,0.09461068505106178
0.9909899744122312,-0.014990394126025566,-0.02620862734970782,-0.1304885686596187,0.8944975704888919,-0.43966538199336397,0.030480256996314264,-0.07509595328336896,0.9929089370383005,0.06431973450082357,0.036519909688769316,0.09306508851088942
0.9904075440508612,-0.023229178089223985,-0.028195911324888485,-0.13326024372257278,0.8908729895229073,-0.44670879638186256,0.032687587465884085,-0.07568414232351234,0.9930579065744525,0.06421878039026208,0.0361048448179205,0.09169723341424804
0.9897509001165353,-0.031293658833928276,-0.030308100502296768,-0.13599735908919888,0.8865142851598268,-0.45505589371721766,0.03465715341150469,-0.07625901597973267,0.9931876245719996,0.06406179337292735,0.03579233227993809,0.09051705903770672
0.9890242860288816,-0.03917745610221237,-0.0324972915432818,-0.13870837977848022,0.8813887437794962,-0.46469107796610104,0.03636088418627684,-0.07677219873559082,0.9932973379674271,0.06386149496863971,0.03559009012313771,0.0895290641759435
0.9882317131521519,-0.046879614894121055,-0.034711850945135195,-0.1414053401810015,0.8754492436005705,-0.4756019361531758,0.03780893256902413,-0.07721337205776249,0.9933867798315446,0.06363092330723509,0.035503226229002524,0.088731799160816
0.987377256761207,-0.054405675021616355,-0.03689874415868803,-0.14409947271127463,0.8686449154750198,-0.4877558581491949,0.039051605195930025,-0.07762219909381249,0.9934561603961424,0.06338267344597644,0.03553194071429435,0.08811909706114139
0.986465349402896,-0.061766567582018844,-0.03900854326215852,-0.14679693153851237,0.860932455596309,-0.5010828882080225,0.040173878278059405,-0.07808524540600238,0.9935060592227447,0.06312904308188508,0.03567306831045144,0.08768047903938078
0.9855009012599472,-0.06897738540960624,-0.04099779833800063,-0.14949673725310272,0.8522870487890325,-0.5154663698087926,0.04128438109682062,-0.0787198065297357,0.9935374315324733,0.06288119954817192,0.035919603039050514,0.08740199657190746
0.9844890879622247,-0.07605613695689181,-0.042832519111782534,-0.15219091635521653,0.8427111321289168,-0.5307426454520688,0.04250010629565233,-0.07964881072180009,0.9935514826295546,0.06264966577163163,0.03626155693901546,0.08726723458249044
0.9834351874549291,-0.08302205828978618,-0.04448775777121945,-0.15486577840602872,0.8322383643245658,-0.5467113359624258,0.04393159070050712,-0.08096934861460833,0.9935496705984701,0.062443584193517095,0.03668631917771277,0.08725803591606811
0.9823447489270419,-0.08989360385967711,-0.04594838382604247,-0.15750136591268366,0.8209315031495434,-0.5631544675619706,0.04566858927259171,-0.08272177920883837,0.9935337040249379,0.06226917262670635,0.03717906443595092,0.0873558599896999
0.9812236939454109,-0.09668791383463757,-0.04720886478354231,-0.16007133673546117,0.8088756636370744,-0.5798589942115383,0.04776631378738822,-0.08486510987932834,0.9935054533846905,0.06213040935532043,0.037723510764453946,0.08754235011595667
0.9800784878662213,-0.1034202440072628,-0.048272204695996385,-0.16254293280584933,0.7961729877042901,-0.5966321327166338,0.05023380865823333,-0.08726532144966519,0.993466901214514,0.062028344280137857,0.038302983598509956,0.0878002400027946
0.9789165243790299,-0.11010265020078175,-0.04914824602965244,-0.16487660424891476,0.7829442981197519,-0.6133028069305884,0.05302558446434166,-0.0897005041515678,0.9934201040386473,0.061960937884460526,0.03890043059023794,0.08811410538736315
0.9777459052921113,-0.11674491009787988,-0.04985246919714957,-0.1670278478748238,0.7693392848599065,-0.629709738491048,0.056040266084577954,-0.09188143772249649,0.993367189023326,0.061921988758971834,0.039500006829251866,0.08847058573626929
0.9765751013184193,-0.12335407509647565,-0.05040552205278479,-0.16895007247290023,0.7555471937724146,-0.6456879052942359,0.05912857198476705,-0.09348464534036277,0.9933102348864333,0.06190256238402192,0.04008708007271028,0.088858742121387
0.9754124649678682,-0.12993416896029533,-0.05083139216479671,-0.1705983718928569,0.7417926556049025,-0.6610700465006589,0.062111689627442554,-0.09419229120192157,0.9932511844768058,0.06189134265733259,0.04064897622403384,0.0892704148720762
0.9742653245608374,-0.13648599476440068,-0.051156269325105,-0.17193512352127335,0.7283109125482594,-0.6757049510762934,0.06480471029525212,-0.0937357097250237,0.9931919337035394,0.061873242006932415,0.041176018799086785,0.0896996110673448
0.9731392481563899,-0.14300614825473545,-0.051407718657107734,-0.17293493493633033,0.7153063728434795,-0.6894848061711468,0.06704250406861396,-0.09193909765084224,0.9931340224800537,0.061833700891895146,0.041660774023082735,0.09014314579821057
0.9720374221969899,-0.1494868718913795,-0.05161264330910832,-0.17358876700814466,0.7029103646799194,-0.702366837686252,0.06870119333589451,-0.08875804514736109,0.9930788199094668,0.0617563003088169,0.04209902098624766,0.09059960955427757
0.9709602720244483,-0.15591667395925096,-0.051796976053908775,-0.17390576242138936,0.6911545287302344,-0.7143801295864908,0.06970983256562992,-0.08430294841432318,0.9930271597440082,0.06162793823094184,0.042489131891761456,0.09106992319770402
0.9699052369741341,-0.16228175259013367,-0.05198320232355189,-0.1739143776190217,0.6799731572628839,-0.7256127626597789,0.07005213382805663,-0.0788373173904651,0.9929795728051511,0.06143656774482624,0.04283180660528536,0.09155628038732351
0.9688674127698963,-0.16856755583926802,-0.052189764798773255,-0.17365812402876898,0.6692415621365122,-0.7361769318688064,0.06976375785565589,-0.07274802116325148,0.9929360349507863,0.0611749737274414,0.043130235722759355,0.0920621303911497
0.9678402810516378,-0.17476038234001845,-0.05243080845076527,-0.17319067371962255,0.6588444871953121,-0.746157908928547,0.06893086438998762,-0.06648949217864042,0.9928960571726637,0.06084118182648898,0.043389434221175485,0.09259118339723697
0.9668168432364658,-0.18084997345839973,-0.05271519799504656,-0.1725676291623494,0.6487566142273098,-0.7555597858920946,0.06769238937123595,-0.060514509501626707,0.9928586747371689,0.0604391341406284,0.043614919439540836,0.09314774213992441
0.9657912464085847,-0.18682953419674345,-0.05304804006328716,-0.1718368381861819,0.6391163011487194,-0.764261345468595,0.06623822662529151,-0.055203684315892995,0.9928225834235725,0.05997856377408062,0.04381318226799898,0.09373523772463133
0.96475952143898,-0.19269622046730533,-0.05343179760644958,-0.17103296587204822,0.6302672213471365,-0.7719997971810991,0.0647947003106045,-0.05080540974502929,0.9927861772114758,0.05947555848457059,0.04399074051750149,0.09435612873308441
0.9637207669315966,-0.1984486715952471,-0.05386722362196137,-0.17017264864283743,0.6227508990490135,-0.7783896187949643,0.06359441277426918,-0.0473990479838091,0.9927476411024031,0.05895226904656466,0.044153825752639715,0.09501152946501429
0.9626782921999415,-0.20408290383759237,-0.05435584759371344,-0.1692516349126025,0.6172394091155311,-0.782976572111886,0.06283438174920106,-0.044889195012011336,0.9927053185046155,0.058432817214344575,0.04430761108724267,0.09570053335685459
0.9616401733569819,-0.20958675049680608,-0.0549023782223928,-0.16824773361822365,0.61441517908906,-0.7853147333311035,0.06263339204110216,-0.04303272614512858,0.9926575199055465,0.057946152867838004,0.04445647948940325,0.09642050079829959
0.9606207565869277,-0.21493085803620332,-0.0555163904651706,-0.16712396198001905,0.6148195430605302,-0.7850514312950571,0.06300302748225772,-0.04149455651640583,0.9926029677261341,0.05751958407381414,0.044603913811077624,0.09716654147380306
0.9596409683080995,-0.22006220092101753,-0.056215099924111195,-0.16583637179766375,0.618705109381343,-0.7820062945444555,0.063844591376331,-0.03992506819355332,0.9925406180096481,0.057180813471779654,0.0447522024973987,0.09793220381142684
0.9587291037067799,-0.22489722405829007,-0.05702340036917387,-0.1643413402854154,0.625926385017413,-0.776238999198097,0.06497275562312992,-0.038048885525165485,0.9924699947276298,0.056952102288960624,0.04490191580894568,0.09870960220207821
0.9579206779166135,-0.22931836837098035,-0.05797521926719088,-0.16260361219348238,0.6358974406870115,-0.7681015706239923,0.06615473262894342,-0.03574875499171653,0.9923909042132291,0.05685238018922906,0.045053447848334066,0.09949013488103436
0.9572573410449109,-0.2331759058394911,-0.0591114048733127,-0.16060268293357735,0.6476448832127417,-0.7582547547091981,0.06714966009969434,-0.033117296957077436,0.9923036340175648,0.056893488342898715,0.0452051667541466,0.100265257185334
0.9567852032015587,-0.23629274163605943,-0.060479959861373604,-0.15833505499362205,0.6599763555653799,-0.7476060295457376,0.06774670371643653,-0.030443699135521064,0.9922087771254486,0.05708069023912194,0.045355208120851774,0.10102693944370282
0.9565523064446517,-0.23847377581468887,-0.06213052438161513,-0.15581316126748807,0.6717251061435864,-0.7371543272683556,0.0678078465859652,-0.02812428678739824,0.9921071961596821,0.057411665656976564,0.045500473024779275,0.10176894874757618
0.9566048797253259,-0.23951800066119439,-0.06411105359087724,-0.153062092800362,0.6819707341830806,-0.7277926319200296,0.06730847090691894,-0.026521168618269874,0.9919998345002017,0.05787905587214143,0.04563772060168316,0.10248678793485881
0.9569835934005758,-0.23923009097004316,-0.06646161916033884,-0.15011401904942903,0.6901673250832195,-0.7201383186323168,0.06635462950967468,-0.025824960165064255,0.9918877850668579,0.05846835446334686,0.04576239344255566,0.10317885785334116
0.9577191588887688,-0.2374332248327099,-0.06920647748944264,-0.14700319695990388,0.6961729929072128,-0.7144376632947345,0.06516390022478265,-0.0259933706946169,0.9917720474873003,0.05916258442209055,0.045870703241256236,0.10384542845739306
0.958828372535339,-0.23397993862921818,-0.07234849408766578,-0.14376103694515918,0.700190049470909,-0.7105766124155253,0.0640049587761676,-0.026798092507927956,0.9916536552633668,0.05994022073654277,0.04595689287365564,0.10449000879633334
0.960311279682174,-0.22876131583258255,-0.07586179631376341,-0.14041187397716776,0.702638234336024,-0.7081924037980571,0.06311095233397843,-0.027929170187860584,0.9915335645981161,0.06077836626621568,0.046016473100368986,0.10511738520704467
0.9621486689446938,-0.2217157907981514,-0.07968994038320965,-0.13697284533959547,0.7040091648418586,-0.7068271642524387,0.06261187195771517,-0.02908967486025363,0.9914126242683561,0.06165414522547249,0.04604346256915408,0.10573445215486886
0.9643023567446627,-0.21283457464140387,-0.08374436899329195,-0.13345144913344786,0.7047492334968983,-0.7060569816110782,0.06251985744033647,-0.03005534943114292,0.9912917127493074,0.06254425474683672,0.046033209580844336,0.10634801384320074
0.9667169865501087,-0.20216594909505048,-0.08790783756758577,-0.12984378705261684,0.705196061320768,-0.705561413101718,0.06276340065800154,-0.03069793115871906,0.9911717594129822,0.06342632128174017,0.04598187099067142,0.10696407177662993
0.969323941919926,-0.18981599166127675,-0.09204008754855253,-0.12613329145993585,0.7055653183326395,-0.7051374034315908,0.06323847208664922,-0.030979339826103364,0.9910536655013894,0.06428074668238,0.04588650896376072,0.10758738772428046
0.9720468847233751,-0.17594477988806684,-0.09598739434479546,-0.1222894454015468,0.7059669957586729,-0.7046824743359219,0.06384907744509341,-0.030927440448365758,0.9909385576860227,0.0650889175719241,0.04574613264496378,0.108219679580425
0.9748077199116968,-0.16075858996783682,-0.0995933930359711,-0.11826978065293921,0.7064320745634939,-0.7041685668604314,0.06452586673315137,-0.030606633202298106,0.9908275144034098,0.06583692260972267,0.04556176714921893,0.10885982590782803
0.9775320397986853,-0.14449749325415742,-0.10271001437521507,-0.11402735881063546,0.7069416831980648,-0.7036144798818958,0.06522617624303648,-0.03009428833397625,0.9907218340692192,0.06651239332389954,0.045335600087444916,0.1095035725333228
0.9801537446907196,-0.12741710293401212,-0.10520603983427586,-0.10952263615824875,0.7074526558730589,-0.7030622389618436,0.06592400025899221,-0.0294661506472651,0.990622705556242,0.06710848135476497,0.045071980175226435,0.11014364970243304
0.9826172661722559,-0.10977081371278632,-0.10697460077417306,-0.10473829990123647,0.7079155912709887,-0.7025605976835173,0.06659839282061082,-0.02878847498109597,0.9905313749106704,0.06762055819928506,0.04477581401781863,0.11077085314032611
0.9848782607018441,-0.09179160315792283,-0.10793757836605668,-0.09969248900032496,0.7082865031337571,-0.702154200437687,0.06722572102602589,-0.028114244055243764,0.9904488350441418,0.06804912278739031,0.04445331442132541,0.11137470486842149
0.9869025686349433,-0.0736799295977647,-0.10804889627343339,-0.09444587873651415,0.7085338493851137,-0.7018764707793976,0.06777872024911318,-0.027481796214278327,0.9903759403146384,0.06839657407596147,0.044110481452365895,0.11194494596277188
0.9886648542988337,-0.05559852173959629,-0.10729649948754023,-0.08909585541627746,0.7086413097221096,-0.7017461573574457,0.06823056230508567,-0.026914961581324788,0.9903131950045069,0.0686677598609339,0.043753277270800486,0.11247295356534008
0.9901475507734974,-0.037674789463294917,-0.10569977853662517,-0.08376153504711424,0.7086083336560858,-0.7017658831649158,0.06856112677267454,-0.026424356086239664,0.9902607599242849,0.06886884062858184,0.04338736762247466,0.11295240801082963
0.9913401546528243,-0.0200065577687081,-0.10330671638907163,-0.0785630814573225,0.7084475948902307,-0.7019240327224254,0.06876177762026356,-0.026009142996960114,0.9902182861435777,0.0690071307705224,0.0430177314064031,0.11338093523314494
0.9922385995136663,-0.0026692981323848865,-0.10018663627350123,-0.07360757022779241,0.7081806626350102,-0.7021987909663695,0.06883746804989851,-0.02565950170377491,0.9901850241310093,0.06908912218160126,0.04264840691589959,0.11376038225315631
0.9928443512367484,0.014276938006969418,-0.09642523471190279,-0.06898142771195484,0.7078337223396692,-0.7025626204987431,0.06880482476640284,-0.02535905924067144,0.9901597998859478,0.06912062349580309,0.04228388625779379,0.11409637619271255
0.9931638660962452,0.03078125233410356,-0.09211901084030033,-0.06474671750219112,0.707432981524416,-0.7029872703579295,0.06868843061327128,-0.02508732480892797,0.9901409849459224,0.06910678433800843,0.04192693790373126,0.11439936261533631
0.9932084271040491,0.04679868164629217,-0.08737022193236031,-0.06093724678026953,0.707002280111964,-0.703446639588474,0.06851626051048171,-0.024821829381156027,0.9901267213618883,0.06905060237174095,0.04158051987824184,0.11468282488634719
0.9929938756559187,0.06228434748867065,-0.08228443321319363,-0.057559491124678154,0.7065619620347902,-0.7039182969019708,0.06831558650544035,-0.024539880451914776,0.9901147951053844,0.06895581418677683,0.04124759998057908,0.11496270568799093
0.9925404729469749,0.07719314670260419,-0.07696754937898517,-0.05459509141799007,0.7061286645793615,-0.7043839184947455,0.06811002282322737,-0.024220429731420755,0.9901030118336057,0.06882382050211547,0.04093071433253451,0.11525616822428152
0.9918723208248624,0.09147732486680481,-0.07152474723743121,-0.0520135439028712,0.7057153475915979,-0.7048293321080616,0.06791798806712095,-0.02384549581552475,0.9900892377447104,0.06865501030049015,0.04063150301519017,0.11558058585015206
0.9910165013540392,0.10508724151942142,-0.06606061347850109,-0.04978916609748262,0.7053320024224383,-0.7052438192592301,0.06775190189139323,-0.023400887707663343,0.9900713791530056,0.06845134054032248,0.04035270760476973,0.11595144306675058
0.990002609249685,0.117971166027568,-0.06067918485137692,-0.04791319432770201,0.7049861711222977,-0.7056194765749447,0.06761871689679287,-0.02287710492293373,0.9900478438261866,0.0682120919527123,0.04009639745588518,0.11638151209540726
0.9888625532936675,0.13007571102713422,-0.05548395543559613,-0.046397098869808195,0.7046826660843022,-0.7059513451962841,0.06752083313265173,-0.022270505808114977,0.9900173530082552,0.0679371817945525,0.03986395436485628,0.11688047405250508
0.9876304514911499,0.14134660912759126,-0.05057441342060826,-0.0452709187302465,0.7044221303114415,-0.7062386314749508,0.06745745507263783,-0.02158586331380009,0.9899790978676496,0.06762693706289076,0.03965766678399185,0.11745319337462298
0.9863420308673657,0.15172936612236032,-0.046044526631401544,-0.044581376917246396,0.7041981746590548,-0.7064874212599092,0.06742559632338502,-0.020838506875860734,0.9899326817782146,0.06728256653861558,0.03947915281640736,0.11810054309895236
0.9850335057411408,0.1611720322701387,-0.04197908816460192,-0.044388340114269294,0.70399691758514,-0.7067112045675358,0.06741988063408022,-0.020054253030486153,0.9898782656523392,0.06690456427055713,0.03932975551979,0.11881905907571176
0.9837405535264321,0.16962597632051393,-0.03845068684302627,-0.04475596257618711,0.7037993013123952,-0.7069288892007669,0.06743062037913096,-0.01926656484274379,0.9898162539570886,0.06649653931255359,0.03921089592001253,0.11960141848222484
0.9824969866405411,0.1770476903963339,-0.03551403875807707,-0.045744285093005044,0.703587357011615,-0.7071588575740789,0.0674425563778249,-0.01851169352484236,0.9897474616170902,0.06606203434564432,0.03912362143207273,0.12043717070191287
0.9813335903028344,0.18340052013067729,-0.03320320425234744,-0.04739389186934184,0.7033504470880816,-0.7074129218171437,0.06743476256817155,-0.017823002679172834,0.9896729356564407,0.06560627560737758,0.03906912525846189,0.12131323292052638
0.9802770564042581,0.18865597177882307,-0.031528219373806926,-0.04971708340910822,0.7030873405508176,-0.7076940221490817,0.06738321940842501,-0.01722975083364584,0.9895938039958221,0.06513669436915101,0.03904824989172598,0.12221517221741031
0.9793490802032713,0.19279690080153816,-0.030472916243666152,-0.05268904555915911,0.7028052579768381,-0.7079968396698296,0.06726381162681808,-0.01675780484059518,0.9895112426495496,0.06466228105731225,0.039061930143091644,0.12312780227107795
0.9785661118104834,0.1958190655686438,-0.02999558789350454,-0.056245204976592085,0.7025174579498503,-0.7083098900728575,0.06705495951807916,-0.016430255770548203,0.9894263125832052,0.06419448371364724,0.03911121499061661,0.12403609591847779
0.9779389494805868,0.19773624872116244,-0.03003122584788361,-0.060281941778300124,0.7022407765341365,-0.7086177366147998,0.06673939258965911,-0.01626802398617268,0.9893399931979653,0.0637458049776033,0.03919694274168492,0.12492577751013731
0.9774730847074296,0.19858236566315737,-0.030495601755254332,-0.06466398529127972,0.701991479043958,-0.7089050777145557,0.06630386153764743,-0.016289631223347364,0.9892530359147088,0.06333063982723779,0.03932091894650267,0.12578364888095414
0.9771689165968083,0.19841329453220896,-0.03129243465816241,-0.0692376813813047,0.7017811927190954,-0.7091608428004783,0.06573765824332378,-0.016511113619714798,0.9891659158538516,0.06296500384939385,0.039483965603142886,0.12659864005393823
0.9770217696521023,0.19730873846534228,-0.03232084884741522,-0.07384501392018482,0.7016141460943324,-0.7093808272114556,0.06503217619549362,-0.01694839356370431,0.9890789001789019,0.06266523119943361,0.0396878878977124,0.12736117765565047
0.9770223895244214,0.1953682042943428,-0.033482954562116425,-0.07834160371466073,0.7014850182431139,-0.7095697604718689,0.06418006007500007,-0.017619423745461098,0.9889920543050421,0.062447463246323075,0.03993402380643685,0.12806367399937746
0.9771572340190388,0.1927070867974655,-0.03469120604225577,-0.08260895184923481,0.7013799667209009,-0.7097406356763218,0.06317151483189984,-0.01854001257285872,0.9889052251836953,0.06232750987116371,0.04022368107298531,0.12870039859527893
0.9774093958406469,0.18944856384213468,-0.03587311505053503,-0.0865634691838623,0.7012789897382451,-0.7099127320782366,0.06199081554608875,-0.019718777164200934,0.9888182044350188,0.06231949673172135,0.040558036916380456,0.1292667186343797
0.9777607173367673,0.18571325076506429,-0.036971287442035455,-0.09015371333584157,0.7011585513594144,-0.7101090387936246,0.06061544426578436,-0.021156719869196632,0.9887307057503739,0.06243539198148111,0.04093669245245117,0.12975978015371178
0.9781939780114988,0.1816091278573519,-0.03794179030304024,-0.09335462821698623,0.7009971028400436,-0.710350358185488,0.0590191811958516,-0.022850966863254246,0.988642513412155,0.06268481321797816,0.041359516521903804,0.1301767462298798
0.9786956258522517,0.17722199054304794,-0.03874777929712538,-0.09615533061235033,0.7007812632622233,-0.7106484851934208,0.05717801395848862,-0.024799723237599214,0.9885535269806349,0.06307338437050468,0.04182421214926643,0.1305159291285585
